Date,Open_USD,High_USD,Low_USD,Close_USD,Volume
2017-06-06,1292.45,1295.2,1279.4,1292.56,10798500
2017-06-07,1289.35,1293.24,1281.27,1285.78,9039200
2017-06-08,1282.0,1287.6,1268.1,1277.59,8169800
2017-06-09,1265.2,1277.9,1264.57,1266.04,7054700
2017-06-12,1263.99,1269.3,1263.2,1264.31,4927400
2017-06-13,1260.14,1268.13,1259.7,1265.71,3786600
2017-06-14,1277.11,1281.0,1256.72,1259.34,21124800
2017-06-15,1252.74,1264.2,1250.3,1253.79,6796700
2017-06-16,1254.13,1255.71,1251.3,1254.03,6435700
2017-06-19,1247.88,1252.2,1241.9,1244.63,6787000
2017-06-20,1244.55,1245.5,1240.5,1242.02,4617400
2017-06-21,1241.82,1247.19,1240.0,1245.71,4723700
2017-06-22,1252.13,1252.86,1246.3,1249.92,5811900
2017-06-23,1257.69,1273.6,1249.8,1255.38,9258600
2017-06-26,1243.54,1260.2,1241.6,1244.28,6593400
2017-06-27,1249.65,1251.8,1245.55,1249.02,5759300
2017-06-28,1251.64,1251.64,1247.75,1249.96,4220100
2017-06-29,1240.26,1250.7,1238.1,1243.94,7705200
2017-06-30,1241.32,1244.79,1239.1,1240.69,7272600
2017-07-03,1225.04,1236.0,1217.9,1220.31,12145000
2017-07-05,1218.26,1226.25,1217.1,1224.67,7223300
2017-07-06,1225.21,1225.52,1221.64,1224.05,4443400
2017-07-07,1216.86,1220.4,1206.56,1211.6,11153600
2017-07-10,1208.81,1214.59,1206.82,1213.54,4970900
2017-07-11,1211.28,1216.64,1207.29,1215.07,6637900
2017-07-12,1221.24,1222.5,1217.67,1219.35,4654400
2017-07-13,1219.28,1221.4,1215.39,1216.97,4148900
2017-07-14,1229.82,1232.03,1214.8,1226.98,5788200
2017-07-17,1233.86,1235.02,1229.9,1232.49,5170800
2017-07-18,1239.84,1243.42,1236.2,1241.11,7158600
2017-07-19,1241.81,1242.76,1238.24,1240.76,3205100
2017-07-20,1239.05,1246.4,1236.31,1242.41,5571600
2017-07-21,1250.5,1254.6,1247.88,1253.24,10135900
2017-07-24,1255.91,1256.54,1252.34,1253.7,3654300
2017-07-25,1250.37,1253.83,1248.27,1249.63,6203000
2017-07-26,1245.58,1262.18,1244.8,1259.34,8527900
2017-07-27,1261.13,1261.55,1252.52,1257.88,6385200
2017-07-28,1261.72,1270.0,1256.9,1267.4,7393600
2017-07-31,1265.32,1270.8,1264.79,1267.94,3944600
2017-08-01,1264.88,1273.3,1262.0,1267.08,7365100
2017-08-02,1265.89,1272.1,1262.9,1264.73,5945300
2017-08-03,1263.89,1269.8,1256.6,1266.83,4275600
2017-08-04,1260.43,1269.6,1252.55,1257.07,8644800
2017-08-07,1254.8,1259.1,1254.8,1255.64,3010100
2017-08-08,1260.79,1264.1,1249.76,1259.1,7227200
2017-08-09,1271.3,1277.8,1260.2,1274.35,9186200
2017-08-10,1282.47,1287.4,1274.9,1283.84,9817900
2017-08-11,1284.03,1291.1,1281.82,1289.8,8019500
2017-08-14,1281.39,1288.4,1278.24,1280.76,6035300
2017-08-15,1267.06,1280.5,1266.85,1271.05,6731300
2017-08-16,1267.7,1282.6,1267.7,1280.42,8267300
2017-08-17,1284.81,1288.5,1279.24,1286.91,8183800
2017-08-18,1296.28,1300.7,1281.89,1285.04,13654200
2017-08-21,1287.64,1292.26,1284.7,1289.95,5549700
2017-08-22,1287.93,1288.4,1280.47,1284.26,6493900
2017-08-23,1288.18,1289.4,1285.35,1289.13,5038400
2017-08-24,1286.27,1288.89,1283.53,1285.22,4193400
2017-08-25,1290.37,1293.0,1274.82,1290.06,12398200
2017-08-28,1296.23,1311.3,1293.5,1310.52,11578300
2017-08-29,1322.5,1323.8,1304.0,1307.89,9861500
2017-08-30,1306.97,1312.5,1304.9,1307.29,6328400
2017-08-31,1309.31,1322.56,1301.7,1322.35,11775500
2017-09-01,1324.3,1327.7,1314.94,1324.82,11567400
2017-09-05,1331.01,1342.89,1328.6,1339.52,11813100
2017-09-06,1338.23,1340.3,1329.93,1332.66,10059300
2017-09-07,1340.89,1349.0,1336.4,1346.88,10219700
2017-09-08,1347.75,1355.8,1341.23,1345.23,9020000
2017-09-11,1332.46,1334.56,1325.21,1326.68,9126600
2017-09-12,1325.01,1330.9,1324.06,1330.58,8349000
2017-09-13,1328.75,1329.28,1319.29,1320.45,8491000
2017-09-14,1320.7,1329.3,1319.6,1325.95,5330700
2017-09-15,1324.19,1324.19,1318.09,1319.36,8375100
2017-09-18,1310.68,1311.21,1302.91,1307.01,8859800
2017-09-19,1308.17,1310.3,1303.34,1309.54,5826500
2017-09-20,1310.73,1314.73,1294.65,1299.59,11415400
2017-09-21,1288.56,1304.1,1287.82,1289.82,7757900
2017-09-22,1293.46,1297.24,1292.4,1295.66,6011900
2017-09-25,1290.86,1310.62,1290.12,1309.25,10257200
2017-09-26,1299.16,1305.6,1292.12,1294.64,8673600
2017-09-27,1283.01,1287.95,1281.33,1282.38,6903900
2017-09-28,1283.19,1288.0,1277.0,1284.98,5968200
2017-09-29,1285.99,1289.4,1278.2,1278.52,10208000
2017-10-02,1274.32,1276.11,1269.8,1270.11,11755400
2017-10-03,1269.62,1273.62,1268.6,1270.78,3728700
2017-10-04,1274.76,1280.8,1269.5,1274.34,6475200
2017-10-05,1274.26,1277.8,1266.37,1267.63,6205400
2017-10-06,1264.81,1274.81,1259.77,1273.54,10013300
2017-10-09,1279.19,1284.14,1278.25,1283.82,5264100
2017-10-10,1289.68,1293.36,1281.7,1287.36,9315500
2017-10-11,1288.79,1292.05,1283.11,1291.11,5649400
2017-10-12,1291.65,1294.5,1288.08,1292.18,3037600
2017-10-13,1300.5,1302.6,1291.7,1302.18,6820300
2017-10-16,1302.46,1304.04,1289.32,1293.52,8202000
2017-10-17,1283.63,1295.1,1280.47,1284.68,7041300
2017-10-18,1280.26,1282.68,1278.58,1279.84,3666400
2017-10-19,1285.49,1289.17,1284.55,1287.49,5567300
2017-10-20,1279.96,1283.12,1276.91,1279.22,8481100
2017-10-23,1272.34,1282.01,1271.5,1280.96,5069700
2017-10-24,1275.35,1280.09,1272.41,1276.09,5114100
2017-10-25,1275.85,1278.79,1269.9,1276.27,4282400
2017-10-26,1274.37,1274.37,1264.48,1265.64,6438800
2017-10-27,1266.05,1272.47,1264.26,1271.52,6664200
2017-10-30,1266.11,1277.58,1266.11,1274.0,5119200
2017-10-31,1270.82,1274.6,1266.1,1269.24,3910500
2017-11-01,1272.1,1278.1,1270.3,1273.47,4647800
2017-11-02,1275.34,1282.38,1272.82,1274.29,5369500
2017-11-03,1276.1,1276.84,1263.69,1268.32,6330600
2017-11-06,1269.47,1281.36,1269.0,1279.25,6953800
2017-11-07,1277.67,1278.2,1270.0,1274.52,4165900
2017-11-08,1282.39,1285.55,1274.7,1279.03,5565200
2017-11-09,1281.38,1287.26,1279.7,1284.32,6072400
2017-11-10,1282.69,1283.95,1271.65,1273.65,7116200
2017-11-13,1276.7,1277.96,1275.02,1275.44,6249300
2017-11-14,1271.08,1281.7,1269.72,1278.02,6189000
2017-11-15,1284.02,1286.44,1274.77,1276.46,4984800
2017-11-16,1276.81,1279.54,1275.13,1276.28,2796500
2017-11-17,1284.22,1294.95,1282.12,1291.69,10614000
2017-11-20,1285.87,1287.03,1272.62,1275.46,8356700
2017-11-21,1279.09,1282.56,1277.3,1277.41,4956500
2017-11-22,1285.62,1292.87,1282.9,1289.51,5211800
2017-11-24,1286.62,1289.25,1285.15,1286.2,1779700
2017-11-27,1296.1,1296.84,1289.9,1291.58,4961200
2017-11-28,1293.55,1294.82,1288.09,1291.03,5603100
2017-11-29,1285.04,1296.2,1279.78,1282.94,6138900
2017-11-30,1276.64,1284.5,1268.23,1273.06,7936300
2017-12-01,1271.4,1288.6,1269.29,1278.23,13080100
2017-12-04,1273.67,1276.1,1270.3,1273.99,6943700
2017-12-05,1262.61,1275.8,1258.61,1264.92,10041200
2017-12-06,1262.02,1267.8,1260.24,1262.34,6643000
2017-12-07,1251.41,1262.4,1241.84,1245.94,12900200
2017-12-08,1245.86,1250.38,1241.5,1245.76,5231300
2017-12-11,1244.87,1249.2,1238.87,1241.08,4522200
2017-12-12,1237.09,1244.4,1234.46,1242.35,8020100
2017-12-13,1242.49,1254.69,1239.8,1252.8,10086700
2017-12-14,1252.19,1257.7,1248.08,1250.4,6993600
2017-12-15,1255.5,1260.3,1250.88,1253.08,7532000
2017-12-18,1258.04,1262.4,1255.7,1259.1,5452200
2017-12-19,1258.49,1264.3,1257.02,1260.07,4018900
2017-12-20,1261.92,1266.6,1260.13,1263.6,5734600
2017-12-21,1262.84,1267.4,1262.11,1265.37,4823700
2017-12-22,1269.26,1276.3,1266.3,1272.1,5791300
2017-12-26,1278.74,1284.1,1278.32,1281.06,8224400
2017-12-27,1283.52,1287.1,1282.26,1285.94,6232700
2017-12-28,1292.22,1294.1,1288.2,1292.54,5732700
2017-12-29,1301.74,1306.3,1294.0,1301.21,7852100
2018-01-02,1311.71,1317.6,1302.3,1316.87,11762500
2018-01-03,1315.93,1320.1,1305.93,1313.51,7904300
2018-01-04,1314.24,1324.34,1312.66,1320.24,7329700
2018-01-05,1314.66,1320.45,1313.61,1318.87,5739900
2018-01-08,1317.46,1319.9,1314.3,1318.61,3566700
2018-01-09,1309.95,1313.85,1307.22,1312.48,9153600
2018-01-10,1317.17,1320.7,1312.44,1315.7,14809300
2018-01-11,1319.3,1322.35,1316.3,1320.04,5994700
2018-01-12,1326.02,1338.2,1323.92,1336.02,9258600
2018-01-16,1332.17,1338.28,1330.07,1338.17,8083900
2018-01-17,1334.37,1339.1,1325.21,1327.74,10130500
2018-01-18,1327.72,1331.83,1324.25,1324.88,6289300
2018-01-19,1332.58,1334.26,1330.1,1331.0,8773800
2018-01-22,1331.91,1334.43,1328.4,1333.38,4893500
2018-01-23,1331.88,1340.51,1329.88,1339.77,6190400
2018-01-24,1351.52,1360.68,1349.84,1356.16,11827600
2018-01-25,1355.17,1363.81,1341.17,1347.59,15219700
2018-01-26,1350.76,1353.71,1347.92,1348.97,7828700
2018-01-29,1343.81,1344.34,1336.86,1341.39,6956400
2018-01-30,1347.66,1347.8,1332.8,1335.96,9736100
2018-01-31,1342.57,1346.9,1331.51,1344.68,13418900
2018-02-01,1339.6,1350.6,1336.8,1348.97,10854600
2018-02-02,1335.75,1352.1,1326.79,1331.32,16789200
2018-02-05,1335.85,1341.01,1329.0,1334.69,13596300
2018-02-06,1333.07,1343.7,1319.16,1320.85,17672500
2018-02-07,1321.8,1331.1,1310.5,1314.53,8558500
2018-02-08,1315.86,1321.34,1307.0,1316.49,7343600
2018-02-09,1312.92,1322.0,1310.18,1314.19,14140700
2018-02-12,1318.76,1325.5,1317.91,1320.65,6984900
2018-02-13,1323.81,1329.6,1322.23,1328.13,5321300
2018-02-14,1332.27,1355.5,1324.0,1350.81,16416400
2018-02-15,1353.08,1355.9,1347.91,1352.55,7276500
2018-02-16,1351.85,1361.4,1344.15,1348.26,7956900
2018-02-20,1341.05,1350.2,1327.99,1330.09,11148700
2018-02-21,1331.56,1335.78,1321.87,1324.18,7908800
2018-02-22,1326.98,1331.72,1322.0,1330.98,5346300
2018-02-23,1328.51,1332.1,1326.29,1329.35,4239700
2018-02-26,1332.56,1340.5,1329.72,1332.56,3194300
2018-02-27,1328.39,1332.6,1312.7,1318.59,7082300
2018-02-28,1318.26,1322.16,1315.31,1317.31,4534900
2018-03-01,1308.13,1320.35,1301.8,1314.13,12910100
2018-03-02,1323.84,1324.06,1314.3,1320.89,9994300
2018-03-05,1320.45,1325.9,1316.34,1318.66,5778300
2018-03-06,1329.42,1337.43,1321.4,1332.9,8676800
2018-03-07,1329.79,1338.1,1321.37,1324.53,5158700
2018-03-08,1324.33,1326.8,1318.43,1321.49,3474900
2018-03-09,1316.47,1324.37,1313.0,1322.79,5066800
2018-03-12,1317.05,1322.63,1314.95,1322.32,2884300
2018-03-13,1323.63,1327.01,1317.1,1324.79,4798300
2018-03-14,1321.76,1324.6,1320.18,1323.97,3777000
2018-03-15,1318.05,1319.0,1313.84,1315.74,6130100
2018-03-16,1315.23,1315.54,1308.59,1312.7,7402200
2018-03-19,1312.35,1318.57,1307.3,1315.51,4335400
2018-03-20,1310.74,1312.21,1305.99,1309.68,3399400
2018-03-21,1320.54,1334.86,1312.4,1331.91,12532000
2018-03-22,1327.9,1330.54,1323.17,1326.75,5298700
2018-03-23,1346.3,1349.3,1343.2,1344.09,12025900
2018-03-26,1348.89,1354.48,1345.1,1351.32,6169800
2018-03-27,1340.05,1344.16,1338.16,1342.79,6180700
2018-03-28,1332.15,1346.4,1321.93,1324.25,10254900
2018-03-29,1320.72,1327.1,1319.56,1324.61,7102000
2018-04-02,1333.74,1344.2,1324.7,1340.16,11421100
2018-04-03,1332.47,1341.5,1326.89,1329.94,6083700
2018-04-04,1342.76,1347.3,1330.34,1331.71,7488300
2018-04-05,1320.9,1333.7,1320.69,1324.58,5333000
2018-04-06,1332.71,1333.02,1319.0,1330.81,6121200
2018-04-09,1331.48,1337.5,1327.0,1335.37,4189900
2018-04-10,1337.64,1342.0,1333.0,1338.7,5268800
2018-04-11,1349.28,1365.4,1340.1,1349.49,12348600
2018-04-12,1340.66,1351.5,1332.44,1334.02,8141300
2018-04-13,1339.28,1346.44,1335.9,1343.28,6821300
2018-04-16,1346.45,1349.71,1341.0,1345.29,4600000
2018-04-17,1338.94,1348.1,1338.72,1346.63,4184100
2018-04-18,1352.78,1355.1,1343.5,1347.83,6755600
2018-04-19,1347.44,1355.2,1340.27,1345.23,8736100
2018-04-20,1335.79,1343.4,1334.32,1335.16,10403100
2018-04-23,1324.48,1334.4,1321.53,1324.48,6921500
2018-04-24,1326.19,1332.09,1325.03,1330.93,4733100
2018-04-25,1320.36,1325.0,1318.56,1322.26,5985700
2018-04-26,1323.61,1323.93,1314.65,1317.6,7517100
2018-04-27,1319.92,1324.35,1312.8,1323.09,5654000
2018-04-30,1311.77,1320.1,1309.45,1313.67,9830600
2018-05-01,1306.37,1313.8,1300.99,1304.36,7551600
2018-05-02,1306.33,1313.08,1302.6,1303.69,7614000
2018-05-03,1314.79,1315.85,1310.36,1310.79,4857400
2018-05-04,1308.89,1314.69,1307.83,1313.53,5883600
2018-05-07,1312.93,1315.04,1310.2,1313.67,3397500
2018-05-08,1309.01,1317.55,1305.32,1313.76,5551100
2018-05-09,1312.39,1316.82,1310.17,1311.12,4405600
2018-05-10,1320.6,1322.18,1312.2,1320.18,5218400
2018-05-11,1324.43,1324.65,1317.79,1318.42,4299200
2018-05-14,1320.25,1320.78,1312.66,1313.18,3753200
2018-05-15,1295.43,1304.7,1288.15,1291.84,10911900
2018-05-16,1290.72,1294.0,1285.4,1289.77,4943300
2018-05-17,1289.24,1291.35,1287.23,1290.61,7781300
2018-05-18,1287.39,1293.72,1286.97,1291.19,6837100
2018-05-21,1288.53,1292.44,1286.53,1291.91,4126700
2018-05-22,1294.18,1294.6,1290.38,1291.12,4579600
2018-05-23,1288.05,1294.37,1287.73,1292.27,7007300
2018-05-24,1298.03,1305.62,1297.82,1303.19,8850100
2018-05-25,1303.89,1304.31,1299.14,1299.14,7920700
2018-05-29,1295.15,1303.59,1293.26,1298.84,9013200
2018-05-30,1298.66,1303.7,1295.2,1300.77,4573700
2018-05-31,1299.56,1306.8,1296.6,1297.87,7862500
2018-06-01,1292.49,1299.5,1288.9,1291.54,8059100
2018-06-04,1295.41,1297.1,1290.0,1290.35,4345400
2018-06-05,1292.47,1299.8,1289.62,1295.63,6864200
2018-06-06,1298.09,1300.94,1293.34,1296.4,4083700
2018-06-07,1297.05,1302.8,1294.2,1296.0,3700700
2018-06-08,1298.45,1299.4,1294.8,1297.71,3865700
2018-06-11,1298.79,1302.16,1295.2,1300.16,3201200
2018-06-12,1297.08,1299.51,1292.7,1295.71,7279600
2018-06-13,1295.84,1301.12,1290.9,1299.54,5867700
2018-06-14,1304.4,1307.7,1297.2,1301.76,8015400
2018-06-15,1288.82,1307.7,1274.0,1279.96,14537000
2018-06-18,1280.0,1280.95,1276.2,1277.47,3846000
2018-06-19,1274.45,1281.8,1269.9,1274.35,4925800
2018-06-20,1274.47,1274.68,1267.82,1268.88,4548500
2018-06-21,1265.32,1269.54,1260.0,1266.69,5681900
2018-06-22,1268.27,1270.27,1267.0,1269.64,4489400
2018-06-25,1266.09,1271.2,1264.29,1264.92,9300200
2018-06-26,1258.29,1267.2,1256.28,1258.08,8674500
2018-06-27,1255.13,1256.08,1250.06,1251.12,6480100
2018-06-28,1251.25,1252.09,1244.8,1247.34,7760500
2018-06-29,1249.54,1254.92,1247.74,1251.86,8002800
2018-07-02,1246.92,1249.9,1238.69,1239.32,12021900
2018-07-03,1249.42,1256.48,1237.0,1251.95,8901000
2018-07-05,1254.84,1259.17,1253.26,1256.21,4951900
2018-07-06,1255.37,1256.0,1252.84,1254.21,2946900
2018-07-09,1262.58,1263.42,1257.19,1257.3,4074900
2018-07-10,1254.52,1256.9,1249.3,1254.94,3754800
2018-07-11,1249.92,1253.2,1241.16,1241.38,6974500
2018-07-12,1245.13,1247.88,1240.9,1246.5,4585300
2018-07-13,1241.09,1242.46,1239.29,1240.98,5444300
2018-07-16,1239.85,1241.11,1237.42,1240.27,3670700
2018-07-17,1231.44,1233.66,1225.11,1226.8,7939600
2018-07-18,1224.08,1227.46,1221.97,1227.04,5391800
2018-07-19,1214.6,1228.74,1211.7,1221.77,14227600
2018-07-20,1227.9,1231.17,1226.22,1229.59,7892000
2018-07-23,1226.3,1226.94,1221.14,1223.67,6247100
2018-07-24,1226.03,1228.24,1222.76,1224.13,4801000
2018-07-25,1232.06,1232.59,1226.58,1230.9,5479600
2018-07-26,1226.38,1229.23,1221.42,1221.42,6382700
2018-07-27,1222.9,1226.27,1221.32,1221.95,5242000
2018-07-30,1221.94,1224.26,1218.1,1220.36,4157400
2018-07-31,1218.53,1228.1,1213.0,1224.02,5508500
2018-08-01,1220.31,1223.7,1214.4,1215.14,7941700
2018-08-02,1215.46,1219.3,1205.8,1208.6,6204200
2018-08-03,1214.67,1219.32,1205.1,1212.88,5953200
2018-08-06,1209.3,1214.4,1206.6,1206.87,5811600
2018-08-07,1212.35,1214.8,1207.8,1209.61,5188000
2018-08-08,1211.39,1215.2,1205.9,1213.07,3808000
2018-08-09,1214.22,1215.3,1210.74,1211.26,4253000
2018-08-10,1212.03,1216.46,1205.6,1210.76,6757900
2018-08-13,1201.47,1207.4,1191.13,1192.5,9150900
2018-08-14,1195.54,1197.97,1191.21,1193.64,7085900
2018-08-15,1184.36,1188.1,1172.64,1174.01,12398400
2018-08-16,1177.0,1181.43,1161.4,1173.2,7484600
2018-08-17,1179.11,1183.96,1174.7,1183.75,8471000
2018-08-20,1186.24,1190.04,1183.92,1189.52,5313400
2018-08-21,1190.41,1193.9,1186.93,1193.05,5042400
2018-08-22,1196.94,1198.0,1193.56,1195.68,6215600
2018-08-23,1189.66,1191.77,1183.12,1184.59,5500100
2018-08-24,1195.73,1208.08,1185.3,1205.33,9214700
2018-08-27,1204.87,1211.84,1204.87,1209.84,4364000
2018-08-28,1211.93,1217.0,1199.15,1200.53,6101400
2018-08-29,1205.61,1206.14,1202.34,1206.04,5616300
2018-08-30,1203.01,1205.6,1195.82,1200.05,5431600
2018-08-31,1200.96,1208.2,1198.0,1198.74,5048700
2018-09-04,1190.72,1194.1,1189.24,1192.62,6617500
2018-09-05,1197.09,1197.94,1192.5,1196.67,4459200
2018-09-06,1202.65,1206.56,1196.21,1198.95,4784700
2018-09-07,1195.93,1199.52,1192.86,1195.61,3714000
2018-09-10,1195.93,1197.72,1193.18,1194.76,2316500
2018-09-11,1189.48,1197.08,1187.05,1195.49,3791300
2018-09-12,1194.45,1207.86,1193.81,1205.53,6315900
2018-09-13,1211.29,1211.93,1199.26,1201.16,5635900
2018-09-14,1201.42,1202.59,1192.13,1193.29,5375600
2018-09-17,1199.39,1203.93,1198.86,1199.49,4727300
2018-09-18,1201.3,1202.57,1195.92,1197.61,4737800
2018-09-19,1202.89,1205.11,1200.15,1202.26,4223200
2018-09-20,1205.77,1207.46,1202.07,1206.4,4384200
2018-09-21,1191.6,1200.15,1190.75,1198.14,6831400
2018-09-24,1200.14,1203.09,1197.5,1197.92,4435300
2018-09-25,1200.94,1202.8,1199.04,1199.88,3004800
2018-09-26,1194.21,1199.39,1189.46,1193.58,8297300
2018-09-27,1183.35,1197.3,1180.5,1182.83,7683400
2018-09-28,1183.89,1192.75,1180.0,1190.22,6020600
2018-10-01,1186.69,1191.6,1184.05,1188.49,3892600
2018-10-02,1200.56,1207.21,1190.3,1202.35,10776700
2018-10-03,1202.42,1204.32,1195.98,1197.67,6674500
2018-10-04,1201.94,1205.74,1195.92,1198.24,6616200
2018-10-05,1201.6,1205.3,1196.9,1201.5,7994400
2018-10-08,1184.92,1201.0,1181.22,1187.98,12111600
2018-10-09,1186.15,1189.31,1181.93,1188.58,8352300
2018-10-10,1186.77,1192.0,1184.45,1191.09,10571300
2018-10-11,1205.13,1224.6,1196.3,1221.8,26810900
2018-10-12,1219.86,1221.6,1214.58,1216.16,12939300
2018-10-15,1225.55,1232.3,1222.4,1224.28,11828400
2018-10-16,1229.65,1230.81,1222.36,1222.36,9531800
2018-10-17,1223.38,1228.02,1221.16,1222.32,7078600
2018-10-18,1222.78,1228.9,1220.66,1223.73,7964100
2018-10-19,1227.09,1227.2,1224.24,1224.77,7453900
2018-10-22,1220.1,1224.5,1218.63,1221.58,5200500
2018-10-23,1237.12,1238.07,1224.8,1228.99,12704200
2018-10-24,1228.72,1232.31,1225.87,1231.68,8563300
2018-10-25,1230.8,1238.6,1226.68,1228.9,8303500
2018-10-26,1233.42,1242.08,1229.51,1232.79,15733100
2018-10-29,1228.99,1230.36,1222.97,1227.93,8732500
2018-10-30,1223.12,1227.7,1219.8,1222.59,7233300
2018-10-31,1212.83,1216.6,1210.4,1215.57,11409300
2018-11-01,1228.24,1236.05,1215.4,1231.4,13662900
2018-11-02,1231.16,1235.07,1228.84,1231.58,8796900
2018-11-05,1227.73,1231.84,1226.7,1228.68,6291500
2018-11-06,1229.36,1233.8,1221.97,1225.13,7270800
2018-11-07,1227.46,1228.41,1223.66,1225.03,8392100
2018-11-08,1222.31,1226.33,1219.46,1222.42,7638800
2018-11-09,1209.82,1211.41,1204.97,1208.56,14159200
2018-11-12,1203.65,1204.07,1199.11,1199.96,7498600
2018-11-13,1200.53,1202.75,1196.3,1200.32,9309000
2018-11-14,1198.48,1214.63,1197.74,1210.2,13950200
2018-11-15,1212.24,1213.93,1209.39,1211.61,8910600
2018-11-16,1222.82,1223.8,1216.7,1220.6,8577000
2018-11-19,1218.99,1223.96,1218.15,1221.32,8508300
2018-11-20,1224.14,1228.8,1218.12,1221.29,9075100
2018-11-21,1224.28,1228.6,1223.43,1223.43,8834200
2018-11-23,1222.32,1223.59,1220.53,1222.43,3726600
2018-11-26,1223.04,1223.36,1219.77,1220.93,4018600
2018-11-27,1219.75,1222.0,1209.73,1213.42,9671100
2018-11-28,1211.33,1225.16,1209.54,1217.88,13788800
2018-11-29,1224.23,1228.7,1219.91,1221.81,6479300
2018-11-30,1218.45,1225.0,1214.44,1219.72,8169600
2018-12-03,1231.15,1234.1,1221.3,1229.14,8469500
2018-12-04,1239.52,1241.4,1230.4,1236.88,7186100
2018-12-06,1239.47,1244.4,1234.61,1236.93,9267600
2018-12-07,1242.19,1249.8,1237.6,1247.15,10402900
2018-12-10,1243.09,1249.6,1240.13,1242.88,8117900
2018-12-11,1242.83,1248.7,1239.45,1241.46,6395400
2018-12-12,1243.16,1245.8,1242.21,1244.11,4136800
2018-12-13,1241.55,1243.5,1238.6,1241.45,4131800
2018-12-14,1232.15,1241.7,1231.62,1236.69,7501700
2018-12-17,1239.89,1247.4,1239.3,1245.17,8454900
2018-12-18,1245.07,1249.2,1244.65,1248.24,7542900
2018-12-19,1249.7,1257.31,1240.82,1241.14,13827500
2018-12-20,1259.17,1265.83,1243.2,1260.54,18615100
2018-12-21,1259.96,1261.3,1253.41,1254.99,13629800
2018-12-24,1263.93,1269.95,1260.3,1268.68,9736400
2018-12-26,1275.37,1279.39,1264.27,1265.22,14293500
2018-12-27,1274.94,1278.43,1270.39,1274.94,11874400
2018-12-28,1277.5,1280.46,1273.5,1280.25,6864700
2018-12-31,1279.25,1282.21,1277.6,1282.1,8449400
2019-01-02,1283.09,1287.32,1277.6,1282.88,12776200
2019-01-03,1287.6,1294.79,1286.7,1294.47,15440800
2019-01-04,1282.69,1294.2,1275.3,1283.96,13334000
2019-01-07,1291.66,1292.3,1285.43,1288.49,7473600
2019-01-08,1280.92,1286.84,1278.2,1284.94,7643100
2019-01-09,1283.97,1293.37,1279.2,1293.06,10555900
2019-01-10,1289.65,1291.77,1285.32,1285.53,6672000
2019-01-11,1287.25,1291.2,1286.3,1287.88,8622400
2019-01-14,1291.47,1293.9,1288.51,1290.83,6477100
2019-01-15,1292.74,1293.8,1285.76,1288.51,7512500
2019-01-16,1290.25,1294.48,1290.04,1292.68,6878100
2019-01-17,1290.03,1292.7,1287.7,1290.87,8558500
2019-01-18,1281.46,1284.52,1279.24,1279.24,10896000
2019-01-22,1280.89,1284.27,1277.93,1283.74,7896500
2019-01-23,1278.66,1284.79,1277.6,1282.04,5224900
2019-01-24,1280.75,1282.86,1278.21,1280.01,5662500
2019-01-25,1289.86,1299.27,1289.86,1298.74,11103300
2019-01-28,1297.58,1307.1,1297.26,1303.28,8522200
2019-01-29,1307.71,1310.78,1305.07,1310.56,11610200
2019-01-30,1309.52,1323.4,1307.3,1317.76,12104000
2019-01-31,1322.92,1325.4,1316.7,1318.37,10209500
2019-02-01,1319.88,1321.57,1314.38,1315.75,12485500
2019-02-04,1310.07,1318.1,1308.27,1309.75,6878900
2019-02-05,1313.13,1315.1,1310.59,1313.02,6291100
2019-02-06,1311.99,1313.5,1303.96,1304.38,6595100
2019-02-07,1308.29,1310.4,1302.2,1307.65,5935500
2019-02-08,1310.78,1314.0,1307.8,1312.47,4235200
2019-02-11,1301.6,1313.4,1301.6,1305.93,4821800
2019-02-12,1309.72,1312.0,1306.02,1308.66,4271900
2019-02-13,1308.86,1316.36,1303.26,1303.89,7640500
2019-02-14,1308.86,1312.66,1301.6,1311.18,6276500
2019-02-15,1316.84,1321.17,1312.5,1319.06,12190100
2019-02-19,1331.6,1340.16,1320.5,1339.21,15614000
2019-02-20,1342.69,1344.91,1335.4,1337.2,8889700
2019-02-21,1333.83,1334.9,1320.9,1322.2,8634600
2019-02-22,1327.53,1331.97,1321.0,1327.21,5439400
2019-02-25,1330.17,1331.6,1324.36,1325.84,4882600
2019-02-26,1325.34,1328.41,1322.38,1327.98,5153200
2019-02-27,1323.69,1327.9,1315.55,1318.62,7935600
2019-02-28,1319.0,1323.7,1311.28,1311.38,7811700
2019-03-01,1306.26,1312.2,1288.9,1289.34,16411700
2019-03-04,1285.94,1289.0,1281.9,1285.94,10272600
2019-03-05,1283.83,1287.53,1280.13,1287.43,7120100
2019-03-06,1284.39,1287.1,1282.59,1286.29,4820400
2019-03-07,1282.63,1287.29,1281.0,1285.17,6088800
2019-03-08,1297.74,1299.75,1291.6,1299.22,10427700
2019-03-11,1295.69,1295.9,1288.8,1292.73,6708700
2019-03-12,1295.95,1301.14,1294.47,1300.61,6289900
2019-03-13,1306.74,1310.13,1305.37,1309.7,7377300
2019-03-14,1294.05,1296.38,1291.83,1294.9,6778200
2019-03-15,1301.81,1305.41,1300.22,1300.86,9412000
2019-03-18,1304.31,1305.36,1297.3,1301.56,7783200
2019-03-19,1308.63,1309.37,1304.61,1305.03,6558700
